drive_file_id,drive_path,file_name,extension,top_folder,ipc_folder,patent_id_guess,source_url
1SGK4J34XQpJOThAChzECsIv6mBn1XOmN,G06V/1020240086488.pdf,1020240086488.pdf,pdf,G06V,G06V,1020240086488,https://drive.google.com/file/d/1SGK4J34XQpJOThAChzECsIv6mBn1XOmN/view
16_lgH5tOfwgGf1CELAscOz34tLoXW7HK,G06V/1020240089956.pdf,1020240089956.pdf,pdf,G06V,G06V,1020240089956,https://drive.google.com/file/d/16_lgH5tOfwgGf1CELAscOz34tLoXW7HK/view
1drTG32BQa4jeUQIDR0u8FA121ka7k3UN,G06V/1020240094169.pdf,1020240094169.pdf,pdf,G06V,G06V,1020240094169,https://drive.google.com/file/d/1drTG32BQa4jeUQIDR0u8FA121ka7k3UN/view
1fs-Nze_KamUaL9UDwDiKYTeuViVGbxpG,G06V/1020240097010.pdf,1020240097010.pdf,pdf,G06V,G06V,1020240097010,https://drive.google.com/file/d/1fs-Nze_KamUaL9UDwDiKYTeuViVGbxpG/view
15Hs-8g_nHlx7WIKne9U_QN4QPNQ1Zrw3,G06V/1020240131371.pdf,1020240131371.pdf,pdf,G06V,G06V,1020240131371,https://drive.google.com/file/d/15Hs-8g_nHlx7WIKne9U_QN4QPNQ1Zrw3/view
1QCYKfYt1YVyloZc8JUNDanmMLfOnxja2,G06V/1020240133930.pdf,1020240133930.pdf,pdf,G06V,G06V,1020240133930,https://drive.google.com/file/d/1QCYKfYt1YVyloZc8JUNDanmMLfOnxja2/view
19Gjr0LCIxJc1YPSTV_f7YB1WMcGIcNLS,G06V/1020240148756.pdf,1020240148756.pdf,pdf,G06V,G06V,1020240148756,https://drive.google.com/file/d/19Gjr0LCIxJc1YPSTV_f7YB1WMcGIcNLS/view
1hQCjpvipORJzGkDhlc408wMYqebmKPMh,G06V/1020240150698.pdf,1020240150698.pdf,pdf,G06V,G06V,1020240150698,https://drive.google.com/file/d/1hQCjpvipORJzGkDhlc408wMYqebmKPMh/view
1yR294cl3WfxgcblZ6R7Jd1S2pbzs9D84,G06V/1020240179435.pdf,1020240179435.pdf,pdf,G06V,G06V,1020240179435,https://drive.google.com/file/d/1yR294cl3WfxgcblZ6R7Jd1S2pbzs9D84/view
1LWc-8Nw_XsL7dv8A_xag3m06RqRV2Wsi,G06V/1020240180773.pdf,1020240180773.pdf,pdf,G06V,G06V,1020240180773,https://drive.google.com/file/d/1LWc-8Nw_XsL7dv8A_xag3m06RqRV2Wsi/view
1N0OjEoQv2yULyhb9vvQdYuDn8KagpxtU,G06V/1020247000620.pdf,1020247000620.pdf,pdf,G06V,G06V,1020247000620,https://drive.google.com/file/d/1N0OjEoQv2yULyhb9vvQdYuDn8KagpxtU/view
1bW6TQwc9x3xw-5g0O3snkV4St4oYkafe,G06V/1020247015800.pdf,1020247015800.pdf,pdf,G06V,G06V,1020247015800,https://drive.google.com/file/d/1bW6TQwc9x3xw-5g0O3snkV4St4oYkafe/view
1uGb8sfGdIphM9VDw7OJAvazSH_RfBEZT,G06V/1020250000079.pdf,1020250000079.pdf,pdf,G06V,G06V,1020250000079,https://drive.google.com/file/d/1uGb8sfGdIphM9VDw7OJAvazSH_RfBEZT/view
1KcsOBnZX4-8UeNOrTnwRl3YAGzsjKZos,G06V/1020250025755.pdf,1020250025755.pdf,pdf,G06V,G06V,1020250025755,https://drive.google.com/file/d/1KcsOBnZX4-8UeNOrTnwRl3YAGzsjKZos/view
1pT3VgHHTWGZrsjMw25zn_JP4_WgGKqhm,G06V/1020250049394.pdf,1020250049394.pdf,pdf,G06V,G06V,1020250049394,https://drive.google.com/file/d/1pT3VgHHTWGZrsjMw25zn_JP4_WgGKqhm/view
1PCl___gDylCzvOPilsyZ2aZAT9_qD1R0,G06V/1020250060655.pdf,1020250060655.pdf,pdf,G06V,G06V,1020250060655,https://drive.google.com/file/d/1PCl___gDylCzvOPilsyZ2aZAT9_qD1R0/view
1NTC97tGdzO5UGtDQtqOH8vpZ4vLm6PmD,G06V/1020250065868.pdf,1020250065868.pdf,pdf,G06V,G06V,1020250065868,https://drive.google.com/file/d/1NTC97tGdzO5UGtDQtqOH8vpZ4vLm6PmD/view
16SqsGrp35rTAMdgOEZl-Wo1EvU0CwltI,G06V/1020250096518.pdf,1020250096518.pdf,pdf,G06V,G06V,1020250096518,https://drive.google.com/file/d/16SqsGrp35rTAMdgOEZl-Wo1EvU0CwltI/view
1bPDxQD5QxHLrLx9f3TrWr9mSs_bqkhDP,G06V/1020250096583.pdf,1020250096583.pdf,pdf,G06V,G06V,1020250096583,https://drive.google.com/file/d/1bPDxQD5QxHLrLx9f3TrWr9mSs_bqkhDP/view
1u4EcmCo0oglQm-7zl45l1nT6KyVve9Dh,G06V/1020250109740.pdf,1020250109740.pdf,pdf,G06V,G06V,1020250109740,https://drive.google.com/file/d/1u4EcmCo0oglQm-7zl45l1nT6KyVve9Dh/view
1Th05dVFybAZy4CE2CY0tA9YT02wtJkUV,G06V/1020250115591.pdf,1020250115591.pdf,pdf,G06V,G06V,1020250115591,https://drive.google.com/file/d/1Th05dVFybAZy4CE2CY0tA9YT02wtJkUV/view
1PP-N9YJLAtK0QQ5ZePqIYk68L0Japx9h,G06V/1020250126811.pdf,1020250126811.pdf,pdf,G06V,G06V,1020250126811,https://drive.google.com/file/d/1PP-N9YJLAtK0QQ5ZePqIYk68L0Japx9h/view
1Lo5fgVaPTw7S3_xvAnHg-abGgm6TCTpA,G06V/1020250132107.pdf,1020250132107.pdf,pdf,G06V,G06V,1020250132107,https://drive.google.com/file/d/1Lo5fgVaPTw7S3_xvAnHg-abGgm6TCTpA/view
18xyzurjMO_Ub5R202IsJFgiRMSQOqyBf,G06V/1020250162568.pdf,1020250162568.pdf,pdf,G06V,G06V,1020250162568,https://drive.google.com/file/d/18xyzurjMO_Ub5R202IsJFgiRMSQOqyBf/view
1yzkJ0erL6VWN6Iv3PyNDEbkikxoijk08,G06V/1020250172807.pdf,1020250172807.pdf,pdf,G06V,G06V,1020250172807,https://drive.google.com/file/d/1yzkJ0erL6VWN6Iv3PyNDEbkikxoijk08/view
1S8acVmew0XDhjbx34tKvfkj8ZshnCz48,심사관/1거절된청구항/1020170054474_공개공보.pdf,1020170054474_공개공보.pdf,pdf,심사관,,1020170054474_공개공보,https://drive.google.com/file/d/1S8acVmew0XDhjbx34tKvfkj8ZshnCz48/view
1e5TO7OpK1at0B_hijzQPCyXZqthu84nO,심사관/1거절된청구항/1020170054474_공개공보.txt,1020170054474_공개공보.txt,txt,심사관,,1020170054474_공개공보,https://drive.google.com/file/d/1e5TO7OpK1at0B_hijzQPCyXZqthu84nO/view
12WB4-evGIU0Kx5bVLkTC1z_18kih64Wd,심사관/1거절된청구항/1020170054474_공개공보_cleaned.txt,1020170054474_공개공보_cleaned.txt,txt,심사관,,1020170054474_공개공보_cleaned,https://drive.google.com/file/d/12WB4-evGIU0Kx5bVLkTC1z_18kih64Wd/view
1hDcMVtXptLblL2EFo_4wwthVqy3e9r4y,심사관/1거절된청구항/1020170083779_공개공보.pdf,1020170083779_공개공보.pdf,pdf,심사관,,1020170083779_공개공보,https://drive.google.com/file/d/1hDcMVtXptLblL2EFo_4wwthVqy3e9r4y/view
1dGJDzd98ai1CMKqOoKkrnkb4VBo64aO1,심사관/1거절된청구항/1020170083779_공개공보.txt,1020170083779_공개공보.txt,txt,심사관,,1020170083779_공개공보,https://drive.google.com/file/d/1dGJDzd98ai1CMKqOoKkrnkb4VBo64aO1/view
1F-_xsBdsb5IAbSmH91lALOFgm3PFBH4R,심사관/1거절된청구항/1020170083779_공개공보_cleaned.txt,1020170083779_공개공보_cleaned.txt,txt,심사관,,1020170083779_공개공보_cleaned,https://drive.google.com/file/d/1F-_xsBdsb5IAbSmH91lALOFgm3PFBH4R/view
1xK-eIiTFOoghyGuwauO5lNk5BGUuigRj,심사관/1거절된청구항/1020170144234_공개공보.pdf,1020170144234_공개공보.pdf,pdf,심사관,,1020170144234_공개공보,https://drive.google.com/file/d/1xK-eIiTFOoghyGuwauO5lNk5BGUuigRj/view
1i0iAmR_XlcIp6iVAZ1UkrxcFJNPV6I7N,심사관/1거절된청구항/1020170144234_공개공보.txt,1020170144234_공개공보.txt,txt,심사관,,1020170144234_공개공보,https://drive.google.com/file/d/1i0iAmR_XlcIp6iVAZ1UkrxcFJNPV6I7N/view
1fDpXSUHsqAE12-FlB2SbGRJH4Q0qVuNY,심사관/1거절된청구항/1020170144234_공개공보_cleaned.txt,1020170144234_공개공보_cleaned.txt,txt,심사관,,1020170144234_공개공보_cleaned,https://drive.google.com/file/d/1fDpXSUHsqAE12-FlB2SbGRJH4Q0qVuNY/view
1teRaM4bLiNKZI0YjjMTDaT6u7I0Lciw_,심사관/1거절된청구항/1020170155897_공개공보.pdf,1020170155897_공개공보.pdf,pdf,심사관,,1020170155897_공개공보,https://drive.google.com/file/d/1teRaM4bLiNKZI0YjjMTDaT6u7I0Lciw_/view
1WDGqw_5t0KlyQxcUCgdCJIRjX0ucTan2,심사관/1거절된청구항/1020170155897_공개공보.txt,1020170155897_공개공보.txt,txt,심사관,,1020170155897_공개공보,https://drive.google.com/file/d/1WDGqw_5t0KlyQxcUCgdCJIRjX0ucTan2/view
1jmaZSeQ08dHs-1O6xUufEJondLGXYhYy,심사관/1거절된청구항/1020170155897_공개공보_cleaned.txt,1020170155897_공개공보_cleaned.txt,txt,심사관,,1020170155897_공개공보_cleaned,https://drive.google.com/file/d/1jmaZSeQ08dHs-1O6xUufEJondLGXYhYy/view
1IGr41y4EaoJJQTUtKnxMPrl-za6C3EWp,심사관/1거절된청구항/1020177006950_공개공보.pdf,1020177006950_공개공보.pdf,pdf,심사관,,1020177006950_공개공보,https://drive.google.com/file/d/1IGr41y4EaoJJQTUtKnxMPrl-za6C3EWp/view
11nG6cz6-TQ7FLX6PBk3Gp9Ot-emplLvj,심사관/1거절된청구항/1020177006950_공개공보.txt,1020177006950_공개공보.txt,txt,심사관,,1020177006950_공개공보,https://drive.google.com/file/d/11nG6cz6-TQ7FLX6PBk3Gp9Ot-emplLvj/view
1TuNQPZew5XtQoIaPs8_cRjLRm3bcjqcT,심사관/1거절된청구항/1020177006950_공개공보_cleaned.txt,1020177006950_공개공보_cleaned.txt,txt,심사관,,1020177006950_공개공보_cleaned,https://drive.google.com/file/d/1TuNQPZew5XtQoIaPs8_cRjLRm3bcjqcT/view
1pFK_RdauZV5lQnljdTBhjE4tKl98I9J0,심사관/1거절된청구항/1020180025971_공개공보.pdf,1020180025971_공개공보.pdf,pdf,심사관,,1020180025971_공개공보,https://drive.google.com/file/d/1pFK_RdauZV5lQnljdTBhjE4tKl98I9J0/view
1S5JB-XZlxiz4tLSi91vQgVF92sw_slVh,심사관/1거절된청구항/1020180025971_공개공보.txt,1020180025971_공개공보.txt,txt,심사관,,1020180025971_공개공보,https://drive.google.com/file/d/1S5JB-XZlxiz4tLSi91vQgVF92sw_slVh/view
1zgk5tCnu1RDxJ40VOS7NaEEMjd1XTTkM,심사관/1거절된청구항/1020180025971_공개공보_cleaned.txt,1020180025971_공개공보_cleaned.txt,txt,심사관,,1020180025971_공개공보_cleaned,https://drive.google.com/file/d/1zgk5tCnu1RDxJ40VOS7NaEEMjd1XTTkM/view
13zsro5WEccNtisyVUG9tO8qxj6sBFRki,심사관/1거절된청구항/1020180031088_공개공보.pdf,1020180031088_공개공보.pdf,pdf,심사관,,1020180031088_공개공보,https://drive.google.com/file/d/13zsro5WEccNtisyVUG9tO8qxj6sBFRki/view
1ZoqHvf8jejAAub6fDMOwUimI7FUsdxud,심사관/1거절된청구항/1020180031088_공개공보.txt,1020180031088_공개공보.txt,txt,심사관,,1020180031088_공개공보,https://drive.google.com/file/d/1ZoqHvf8jejAAub6fDMOwUimI7FUsdxud/view
1QayhrpnnJLFoM0jZAWSislaiR4Z5rWAP,심사관/1거절된청구항/1020180031088_공개공보_cleaned.txt,1020180031088_공개공보_cleaned.txt,txt,심사관,,1020180031088_공개공보_cleaned,https://drive.google.com/file/d/1QayhrpnnJLFoM0jZAWSislaiR4Z5rWAP/view
1Ber1Dc1by3WK6s1Q16XmSE082JfPOLRH,심사관/1거절된청구항/1020180063015_공개공보.pdf,1020180063015_공개공보.pdf,pdf,심사관,,1020180063015_공개공보,https://drive.google.com/file/d/1Ber1Dc1by3WK6s1Q16XmSE082JfPOLRH/view
1pPJk89XqiRcy1H1WTGhfA4XJ8lYDmesf,심사관/1거절된청구항/1020180063015_공개공보.txt,1020180063015_공개공보.txt,txt,심사관,,1020180063015_공개공보,https://drive.google.com/file/d/1pPJk89XqiRcy1H1WTGhfA4XJ8lYDmesf/view
1kNrAYlO6CKJ9RNJ7QKGE1GeBmhqAGp0K,심사관/1거절된청구항/1020180063015_공개공보_cleaned.txt,1020180063015_공개공보_cleaned.txt,txt,심사관,,1020180063015_공개공보_cleaned,https://drive.google.com/file/d/1kNrAYlO6CKJ9RNJ7QKGE1GeBmhqAGp0K/view
1JP-ZbWVhEtBKI3K8lZUE2NgdZoUlD4TP,심사관/1거절된청구항/1020180116750_공개공보.pdf,1020180116750_공개공보.pdf,pdf,심사관,,1020180116750_공개공보,https://drive.google.com/file/d/1JP-ZbWVhEtBKI3K8lZUE2NgdZoUlD4TP/view
1nuYXY-5uC00z1mkZgyVXzyGyiapEMZrY,심사관/1거절된청구항/1020180116750_공개공보.txt,1020180116750_공개공보.txt,txt,심사관,,1020180116750_공개공보,https://drive.google.com/file/d/1nuYXY-5uC00z1mkZgyVXzyGyiapEMZrY/view
1e3nHVTBy1F1-r4p0v1rLTKqSXVVIKrxv,심사관/1거절된청구항/1020180116750_공개공보_cleaned.txt,1020180116750_공개공보_cleaned.txt,txt,심사관,,1020180116750_공개공보_cleaned,https://drive.google.com/file/d/1e3nHVTBy1F1-r4p0v1rLTKqSXVVIKrxv/view
1XGUwXrwaLe2kjtuF9FsyS4Z4jWhutK3y,심사관/1거절된청구항/1020180123300_공개공보.pdf,1020180123300_공개공보.pdf,pdf,심사관,,1020180123300_공개공보,https://drive.google.com/file/d/1XGUwXrwaLe2kjtuF9FsyS4Z4jWhutK3y/view
1qgRFU334lWJ2VRwMmNRvSnCxmop_AT_a,심사관/1거절된청구항/1020180123300_공개공보.txt,1020180123300_공개공보.txt,txt,심사관,,1020180123300_공개공보,https://drive.google.com/file/d/1qgRFU334lWJ2VRwMmNRvSnCxmop_AT_a/view
1dSZavOYVAcQg2BwjtIRGjTRwR9JL2o0x,심사관/1거절된청구항/1020180123300_공개공보_cleaned.txt,1020180123300_공개공보_cleaned.txt,txt,심사관,,1020180123300_공개공보_cleaned,https://drive.google.com/file/d/1dSZavOYVAcQg2BwjtIRGjTRwR9JL2o0x/view
1tdO7u2_tO2GX9ZLUCP66Jzc8385rcMSK,심사관/1거절된청구항/1020180125990_공개공보.pdf,1020180125990_공개공보.pdf,pdf,심사관,,1020180125990_공개공보,https://drive.google.com/file/d/1tdO7u2_tO2GX9ZLUCP66Jzc8385rcMSK/view
19ht4LNI3OGFrUE_Hz11T32cVAf8yyMOX,심사관/1거절된청구항/1020180125990_공개공보.txt,1020180125990_공개공보.txt,txt,심사관,,1020180125990_공개공보,https://drive.google.com/file/d/19ht4LNI3OGFrUE_Hz11T32cVAf8yyMOX/view
1jEOIJKTCTbYj5ytuk2RW5aozPfroRV1N,심사관/1거절된청구항/1020180125990_공개공보_cleaned.txt,1020180125990_공개공보_cleaned.txt,txt,심사관,,1020180125990_공개공보_cleaned,https://drive.google.com/file/d/1jEOIJKTCTbYj5ytuk2RW5aozPfroRV1N/view
17dlFA1npkt8skgZzqnKHs4ebjS6Crkdr,심사관/1거절된청구항/1020187037824_공개공보.pdf,1020187037824_공개공보.pdf,pdf,심사관,,1020187037824_공개공보,https://drive.google.com/file/d/17dlFA1npkt8skgZzqnKHs4ebjS6Crkdr/view
1D2Zq5s-USt13dY6F8huUDf1YlgmcZ87g,심사관/1거절된청구항/1020187037824_공개공보.txt,1020187037824_공개공보.txt,txt,심사관,,1020187037824_공개공보,https://drive.google.com/file/d/1D2Zq5s-USt13dY6F8huUDf1YlgmcZ87g/view
1Mn0smzLn2y8ltMr59ArWhpng28LoeYrG,심사관/1거절된청구항/1020187037824_공개공보_cleaned.txt,1020187037824_공개공보_cleaned.txt,txt,심사관,,1020187037824_공개공보_cleaned,https://drive.google.com/file/d/1Mn0smzLn2y8ltMr59ArWhpng28LoeYrG/view
1d61bezNwj5lDIzFWE_ckSTFbSJaG_mG9,심사관/1거절된청구항/1020190101984_공개공보.pdf,1020190101984_공개공보.pdf,pdf,심사관,,1020190101984_공개공보,https://drive.google.com/file/d/1d61bezNwj5lDIzFWE_ckSTFbSJaG_mG9/view
1S5cccwrhb6-ImptpK3PaTPj4jGPZ_he9,심사관/1거절된청구항/1020190101984_공개공보.txt,1020190101984_공개공보.txt,txt,심사관,,1020190101984_공개공보,https://drive.google.com/file/d/1S5cccwrhb6-ImptpK3PaTPj4jGPZ_he9/view
1C8Oyf_ShAPiWoXtNJERX6SUQ9D-Hy_7d,심사관/1거절된청구항/1020190101984_공개공보_cleaned.txt,1020190101984_공개공보_cleaned.txt,txt,심사관,,1020190101984_공개공보_cleaned,https://drive.google.com/file/d/1C8Oyf_ShAPiWoXtNJERX6SUQ9D-Hy_7d/view
1VHMNY4-dAPo2xisM8KP-UctdWPtYECDK,심사관/1거절된청구항/1020190164745_공개공보.pdf,1020190164745_공개공보.pdf,pdf,심사관,,1020190164745_공개공보,https://drive.google.com/file/d/1VHMNY4-dAPo2xisM8KP-UctdWPtYECDK/view
1a2KI7ApaqkVMSOmYXxUHuhyJucpJvfzL,심사관/1거절된청구항/1020190164745_공개공보.txt,1020190164745_공개공보.txt,txt,심사관,,1020190164745_공개공보,https://drive.google.com/file/d/1a2KI7ApaqkVMSOmYXxUHuhyJucpJvfzL/view
1Dn4BtcfkCVbLhqte4v8cofDtp3rmJZct,심사관/1거절된청구항/1020190164745_공개공보_cleaned.txt,1020190164745_공개공보_cleaned.txt,txt,심사관,,1020190164745_공개공보_cleaned,https://drive.google.com/file/d/1Dn4BtcfkCVbLhqte4v8cofDtp3rmJZct/view
1dQq8-LyjNQyiEXhwnfFVIlbmYqh2nSgr,심사관/1거절된청구항/1020197012085_공개공보.pdf,1020197012085_공개공보.pdf,pdf,심사관,,1020197012085_공개공보,https://drive.google.com/file/d/1dQq8-LyjNQyiEXhwnfFVIlbmYqh2nSgr/view
1umX5zpWhZpx7VEjVSFZUq7lQd6qC-k0L,심사관/1거절된청구항/1020197012085_공개공보.txt,1020197012085_공개공보.txt,txt,심사관,,1020197012085_공개공보,https://drive.google.com/file/d/1umX5zpWhZpx7VEjVSFZUq7lQd6qC-k0L/view
1pv7C-DQAKTHwMc4M63ztzx-OSv3IjJMP,심사관/1거절된청구항/1020197012085_공개공보_cleaned.txt,1020197012085_공개공보_cleaned.txt,txt,심사관,,1020197012085_공개공보_cleaned,https://drive.google.com/file/d/1pv7C-DQAKTHwMc4M63ztzx-OSv3IjJMP/view
1cv6wjX3CTwR7UqNehwgAC_Uv5ZSe0Flk,심사관/1거절된청구항/1020197013953_공개공보.pdf,1020197013953_공개공보.pdf,pdf,심사관,,1020197013953_공개공보,https://drive.google.com/file/d/1cv6wjX3CTwR7UqNehwgAC_Uv5ZSe0Flk/view
1HrNXjQrm7aZhqtWbyh8kpGIbf7XnXHF4,심사관/1거절된청구항/1020197013953_공개공보.txt,1020197013953_공개공보.txt,txt,심사관,,1020197013953_공개공보,https://drive.google.com/file/d/1HrNXjQrm7aZhqtWbyh8kpGIbf7XnXHF4/view
1u36iYLtbhGZDwwVSxDeg0MTgEzZrIxUY,심사관/1거절된청구항/1020197013953_공개공보_cleaned.txt,1020197013953_공개공보_cleaned.txt,txt,심사관,,1020197013953_공개공보_cleaned,https://drive.google.com/file/d/1u36iYLtbhGZDwwVSxDeg0MTgEzZrIxUY/view
13ONnege3fQLb2ovw9sVjZ1uLaQXyQPtr,심사관/1거절된청구항/1020197015991_공개공보.pdf,1020197015991_공개공보.pdf,pdf,심사관,,1020197015991_공개공보,https://drive.google.com/file/d/13ONnege3fQLb2ovw9sVjZ1uLaQXyQPtr/view
1liNmMDhLrKNjLgxQlUb9LHvQDCJetrrO,심사관/1거절된청구항/1020197015991_공개공보.txt,1020197015991_공개공보.txt,txt,심사관,,1020197015991_공개공보,https://drive.google.com/file/d/1liNmMDhLrKNjLgxQlUb9LHvQDCJetrrO/view
1Tv_yO-utn1QF9S-hR8sFrkRL3_OvkEUp,심사관/1거절된청구항/1020197015991_공개공보_cleaned.txt,1020197015991_공개공보_cleaned.txt,txt,심사관,,1020197015991_공개공보_cleaned,https://drive.google.com/file/d/1Tv_yO-utn1QF9S-hR8sFrkRL3_OvkEUp/view
1oPZnaqR1h5iLRpQ6JfCIPN_uNGvlnf1L,심사관/1거절된청구항/1020197026115_공개공보.pdf,1020197026115_공개공보.pdf,pdf,심사관,,1020197026115_공개공보,https://drive.google.com/file/d/1oPZnaqR1h5iLRpQ6JfCIPN_uNGvlnf1L/view
1Jxm0GRp77KFp9_YlmY2bdkvAmFCQr6Yw,심사관/1거절된청구항/1020197026115_공개공보.txt,1020197026115_공개공보.txt,txt,심사관,,1020197026115_공개공보,https://drive.google.com/file/d/1Jxm0GRp77KFp9_YlmY2bdkvAmFCQr6Yw/view
1bQSV5Z8LnzjZwvuCpPo1AAxZ7ytPc3PE,심사관/1거절된청구항/1020197026115_공개공보_cleaned.txt,1020197026115_공개공보_cleaned.txt,txt,심사관,,1020197026115_공개공보_cleaned,https://drive.google.com/file/d/1bQSV5Z8LnzjZwvuCpPo1AAxZ7ytPc3PE/view
1ltUF_4ITK6fkvZPVYAu3IL2bZ7GgIF_5,심사관/1거절된청구항/1020197037891_공개공보.pdf,1020197037891_공개공보.pdf,pdf,심사관,,1020197037891_공개공보,https://drive.google.com/file/d/1ltUF_4ITK6fkvZPVYAu3IL2bZ7GgIF_5/view
14k4tt-jP3qAUS-sum4_IiGqPBPmQTXos,심사관/1거절된청구항/1020197037891_공개공보.txt,1020197037891_공개공보.txt,txt,심사관,,1020197037891_공개공보,https://drive.google.com/file/d/14k4tt-jP3qAUS-sum4_IiGqPBPmQTXos/view
1AUooGUoUKS1S2E2szH0dRWWIq1or9xrZ,심사관/1거절된청구항/1020197037891_공개공보_cleaned.txt,1020197037891_공개공보_cleaned.txt,txt,심사관,,1020197037891_공개공보_cleaned,https://drive.google.com/file/d/1AUooGUoUKS1S2E2szH0dRWWIq1or9xrZ/view
1E4yGGNL_tuRliyxmz_dsPkgeCxz-WezO,심사관/1거절된청구항/1020200001714_공개공보.pdf,1020200001714_공개공보.pdf,pdf,심사관,,1020200001714_공개공보,https://drive.google.com/file/d/1E4yGGNL_tuRliyxmz_dsPkgeCxz-WezO/view
1KZHhJ-T8RQDHjM3npDUH0_Z2XLiQZ6-s,심사관/1거절된청구항/1020200001714_공개공보.txt,1020200001714_공개공보.txt,txt,심사관,,1020200001714_공개공보,https://drive.google.com/file/d/1KZHhJ-T8RQDHjM3npDUH0_Z2XLiQZ6-s/view
1Lle4_l2ivwE2VAFdI_A7rivsrAyvtPuE,심사관/1거절된청구항/1020200001714_공개공보_cleaned.txt,1020200001714_공개공보_cleaned.txt,txt,심사관,,1020200001714_공개공보_cleaned,https://drive.google.com/file/d/1Lle4_l2ivwE2VAFdI_A7rivsrAyvtPuE/view
1nPwEgXzb_FLFWNxaaFvTlZp75gqu43gu,심사관/1거절된청구항/1020200001729_공개공보.pdf,1020200001729_공개공보.pdf,pdf,심사관,,1020200001729_공개공보,https://drive.google.com/file/d/1nPwEgXzb_FLFWNxaaFvTlZp75gqu43gu/view
1Wqt7LTxL-7QJcI94fWqSA_l0v6W90Qf4,심사관/1거절된청구항/1020200001729_공개공보.txt,1020200001729_공개공보.txt,txt,심사관,,1020200001729_공개공보,https://drive.google.com/file/d/1Wqt7LTxL-7QJcI94fWqSA_l0v6W90Qf4/view
1RRyPY8ofVAw4Mw_uK7TbXTIvuhLH7xfp,심사관/1거절된청구항/1020200001729_공개공보_cleaned.txt,1020200001729_공개공보_cleaned.txt,txt,심사관,,1020200001729_공개공보_cleaned,https://drive.google.com/file/d/1RRyPY8ofVAw4Mw_uK7TbXTIvuhLH7xfp/view
1k81Th9_SwV9ve5kCYcUEIP-jJt54mUHm,심사관/1거절된청구항/1020200004518_공개공보.pdf,1020200004518_공개공보.pdf,pdf,심사관,,1020200004518_공개공보,https://drive.google.com/file/d/1k81Th9_SwV9ve5kCYcUEIP-jJt54mUHm/view
1_hi22_la8d_2FYs0O80tKwK2EXODWEgS,심사관/1거절된청구항/1020200004518_공개공보.txt,1020200004518_공개공보.txt,txt,심사관,,1020200004518_공개공보,https://drive.google.com/file/d/1_hi22_la8d_2FYs0O80tKwK2EXODWEgS/view
1M3-cDM_YZPxz3cy4sBCy21EBelcfaX5O,심사관/1거절된청구항/1020200004518_공개공보_cleaned.txt,1020200004518_공개공보_cleaned.txt,txt,심사관,,1020200004518_공개공보_cleaned,https://drive.google.com/file/d/1M3-cDM_YZPxz3cy4sBCy21EBelcfaX5O/view
1XJ3bXWWZOZC8wkMtM-y3gYJLsPexsj7d,심사관/1거절된청구항/1020200059705_공개공보.pdf,1020200059705_공개공보.pdf,pdf,심사관,,1020200059705_공개공보,https://drive.google.com/file/d/1XJ3bXWWZOZC8wkMtM-y3gYJLsPexsj7d/view
1zsA1_9724MrREoOWBSia9VO4j0Wk4dYO,심사관/1거절된청구항/1020200059705_공개공보.txt,1020200059705_공개공보.txt,txt,심사관,,1020200059705_공개공보,https://drive.google.com/file/d/1zsA1_9724MrREoOWBSia9VO4j0Wk4dYO/view
1tbAx_OVFWZjxRgqLU_gZx8yDnmuKkhqL,심사관/1거절된청구항/1020200059705_공개공보_cleaned.txt,1020200059705_공개공보_cleaned.txt,txt,심사관,,1020200059705_공개공보_cleaned,https://drive.google.com/file/d/1tbAx_OVFWZjxRgqLU_gZx8yDnmuKkhqL/view
1A8UVDzZxCB1iWH9oRM10wHD22lRRMLcs,심사관/1거절된청구항/1020200093243_공개공보.pdf,1020200093243_공개공보.pdf,pdf,심사관,,1020200093243_공개공보,https://drive.google.com/file/d/1A8UVDzZxCB1iWH9oRM10wHD22lRRMLcs/view
1faw4kyysypsfzL7WWItfWs9Zf3KVd-56,심사관/1거절된청구항/1020200093243_공개공보.txt,1020200093243_공개공보.txt,txt,심사관,,1020200093243_공개공보,https://drive.google.com/file/d/1faw4kyysypsfzL7WWItfWs9Zf3KVd-56/view
1BO6-eQ5sORN0amO3tg1u68wz77kRI0OP,심사관/1거절된청구항/1020200093243_공개공보_cleaned.txt,1020200093243_공개공보_cleaned.txt,txt,심사관,,1020200093243_공개공보_cleaned,https://drive.google.com/file/d/1BO6-eQ5sORN0amO3tg1u68wz77kRI0OP/view
1N1twRMf4oxWg5llYodIY8tTECTq0VNv1,심사관/1거절된청구항/1020200103968_공개공보.pdf,1020200103968_공개공보.pdf,pdf,심사관,,1020200103968_공개공보,https://drive.google.com/file/d/1N1twRMf4oxWg5llYodIY8tTECTq0VNv1/view
1ClaqJ13mkZk13v8dxcEYirCbMyH_Ek8y,심사관/1거절된청구항/1020200103968_공개공보.txt,1020200103968_공개공보.txt,txt,심사관,,1020200103968_공개공보,https://drive.google.com/file/d/1ClaqJ13mkZk13v8dxcEYirCbMyH_Ek8y/view
1E8ZxA6NH_GvWVDKDyhWCWOF8PNHbDV48,심사관/1거절된청구항/1020200103968_공개공보_cleaned.txt,1020200103968_공개공보_cleaned.txt,txt,심사관,,1020200103968_공개공보_cleaned,https://drive.google.com/file/d/1E8ZxA6NH_GvWVDKDyhWCWOF8PNHbDV48/view
